"seller_key","seller_id","seller_city","seller_state","seller_region","total_revenue","seller_segment","seller_lat","seller_lng"
201,"113e3a788b935f48aad63e1c41dac1bd","aparecida","SP","Southeast",734.01,"Medium Performer",-22.85123122560903,-45.24664690995328
202,"116ccb1a1604bc88e4d234a8c23f33de","sao bernardo do campo","SP","Southeast",1856.39,"Medium Performer",-23.725231104378484,-46.58203502122138
203,"11742f81550ac064cc9a40f67151d9ad","catanduva","SP","Southeast",781.9,"Medium Performer",-21.154142715098303,-48.97133354086963
204,"117cfc326c6d50da67ca858ff5c0c852","sao joao de meriti","RJ","Southeast",454.6,"Medium Performer",-22.805973412779874,-43.3903648173854
205,"11938fcc75f6902fea1d0a6f72b54a57","sao miguel d'oeste","SC","South",594.98,"Medium Performer",-26.733413761251644,-53.51752991440853
206,"119c7f1a00ef43fad0e57604e76a747c","sao paulo","SP","Southeast",189.8,"Low Performer",-23.472334583682706,-46.656578449510576
207,"119d1aef1b4144adba89163f6cd9f5d4","pedreira","SP","Southeast",1094.0,"Medium Performer",-22.740325486164828,-46.89675369133934
208,"11bfa66332777660bd0640ee84d47006","ribeirao preto","SP","Southeast",3382.519999999995,"Medium Performer",-21.16589816646429,-47.79796917565806
209,"11d4c477d09821164bca4f70a2eae031","ribeirao preto","SP","Southeast",74.22,"Low Performer",-21.140244843952534,-47.79106291848944
210,"11eac105f3f90a9b87b19c89d91e24f3","sao paulo","SP","Southeast",802.89,"Medium Performer",-23.405155780523593,-46.342967013705795
211,"11fb6f6d341adbe19e81733701704635","sao paulo","SP","Southeast",1197.0,"Medium Performer",-23.621738061326916,-46.6183837748097
212,"120476eb7a04c149d14772edaf5d9bf2","angra dos reis","RJ","Southeast",1782.8000000000002,"Medium Performer",-23.012719917722837,-44.53711953004649
213,"1284de4ae8aa26997e748c851557cf0e","laranjeiras do sul","SP","Southeast",1459.97,"Medium Performer",-25.4068296743911,-52.41264472955824
214,"128639473a139ac0f3e5f5ade55873a5","maringa","PR","South",11331.789999999895,"High Performer",-23.43113060537283,-51.91823531933558
215,"128f9bfbe4c7d5185033914b1de3d39a","atibaia","SP","Southeast",1267.39,"Medium Performer",-23.114730524308005,-46.552880539877926
216,"12a8eb0f8d1cd3270695bf2a99f55966","sao paulo","SP","Southeast",397.0,"Low Performer",-23.621110481467223,-46.674120598738554
217,"12b9676b00f60f3b700e83af21824c0e","montenegro","RS","South",26774.0,"High Performer",-29.68780422662314,-51.46796398824514
218,"12c2ed9cded6138cf0c75f525f565fc7","praia grande","SP","Southeast",314.96,"Low Performer",-24.07862653679614,-46.58934286638432
219,"13074f016982ff2bd6c58ced8682f000","bento goncalves","RS","South",2007.0,"Medium Performer",-29.15567446557509,-51.5130632588741
220,"131fcb0a0c9a47bba4474aacff0f14b7","sao paulo","SP","Southeast",369.8,"Low Performer",-23.536082809674177,-46.6495393904693
221,"1336efc61c316ddf92c899eb817f7cae","assis","SP","Southeast",4470.329999999998,"High Performer",-22.66558609993429,-50.41524708602697
222,"134285d1f41da5c13a756ee8142c8a4e","sao paulo","SP","Southeast",1073.8,"Medium Performer",-23.505830147086826,-46.65562823179936
223,"134a288e7de827ec5ec62e3ec9c3a295","sao paulo","SP","Southeast",877.45,"Medium Performer",-23.554397891852155,-46.595689634405446
224,"134b867a0f7f8bbe6abf10f91874891e","valinhos","SP","Southeast",789.89,"Medium Performer",-22.951601887531698,-47.00199555891175
225,"13511db12ac61e2f89c53b72a944a60b","caxias do sul","RS","South",798.0,"Medium Performer",-29.16631381159491,-51.178313942502264
226,"1352e06ae67b410cdae0b2a22361167b","rio de janeiro","RJ","Southeast",696.0,"Medium Performer",-22.693709309049858,-43.455693673095766
227,"1354d51653f645349064725ed204e85e","sao paulo","SP","Southeast",2135.0,"Medium Performer",-23.53631040591802,-46.65711200863415
228,"138dbe45fc62f1e244378131a6801526","sao paulo","SP","Southeast",1009.6899999999993,"Medium Performer",-23.490758745356786,-46.58336932471798
229,"139157dd4daa45c25b0807ffff348363","sao paulo","SP","Southeast",29.9,"Low Performer",-23.533308961038088,-46.56975840842565
230,"13c2ed7698b3ca92dad49e849219da59","ponta grossa","PR","South",458.62,"Medium Performer",-25.094349162546607,-50.16088307377579
231,"13d058e4eeac2ce8217660b2f8a05812","osasco","SP","Southeast",3829.7699999999977,"Medium Performer",-23.543532870600032,-46.78492157358008
232,"13d95f0f6f73943d4ceffad0fc2cd32c","goiania","GO","Central-West",249.99,"Low Performer",-16.620497783256464,-49.31927701031583
233,"13dd308f81fea30cc670c656b2b46cc3","santa barbara d'oeste","SP","Southeast",117.69999999999999,"Low Performer",-22.740602295539126,-47.37582085471678
234,"13e85aac53340018b40c2af68001b7e0","pedreira","SP","Southeast",17.8,"Low Performer",-22.740325486164828,-46.89675369133934
235,"13f57c12a00ed4610db646b913a7f5c6","santos","SP","Southeast",437.19999999999993,"Medium Performer",-23.953153311271457,-46.31920772096954
236,"13fa2a6c6b9d0f43cb588d7c82117a12","sao paulo","SP","Southeast",4069.0,"Medium Performer",-23.539895818294507,-46.48962525685058
237,"141440cad9341e553f8401c574a2aa38","pitanga","PR","South",1162.2999999999997,"Medium Performer",-24.7578464148576,-51.76595818161726
238,"1430239a858e7682bbc43b20758af153","sao paulo","SP","Southeast",620.9899999999998,"Medium Performer",-23.6094300247577,-46.66050227039208
239,"1444c08e64d55fb3c25f0f09c07ffcf2","lauro de freitas","BA","Northeast",2749.0,"Medium Performer",-12.89316674808706,-38.33787462509412
240,"1464afc72f696af775557a821c2e253f","nova friburgo","RJ","Southeast",1039.3699999999997,"Medium Performer",-22.251294327685233,-42.54062738137718
241,"14a08204d03bb6b6bde8029f801ae0eb","sao paulo","SP","Southeast",1734.9000000000003,"Medium Performer",-23.539657127270956,-46.63188421270581
242,"14d7985702e72162bbf13b6beb74ab2b","santo andre","SP","Southeast",3887.0,"Medium Performer",-23.694922546257132,-46.497118306772464
243,"14ee35374a7876217954b5fa08e50463","sao jose do rio preto","SP","Southeast",809.0,"Medium Performer",-20.819120747840632,-49.379027917410916
244,"14f2b3587172b9db894c9bad8dab520b","ipe","RS","South",244.0,"Low Performer",-28.801903760853797,-51.28985837084383
245,"152ee17e4c8aaf53dac99f3462e4999b","garuva","SC","South",308.96000000000004,"Low Performer",-26.034602380283907,-48.85354111529445
246,"154bdf805377afea75a3bd158e9eab10","ibitinga","SP","Southeast",89.9,"Low Performer",-21.757320637712766,-48.82974353343713
247,"1554a68530182680ad5c8b042c3ab563","monte siao","MG","Southeast",28124.590000000102,"High Performer",-22.430217898121057,-46.57340512991158
248,"157c3e4b42f81ac4a44e8b1ca2fe9876","sao paulo","SP","Southeast",2159.5,"Medium Performer",-23.601092055866452,-46.5536962508733
249,"1588ac4010787100dddef64568f0ae35","maringa","PR","South",599.97,"Medium Performer",-23.42413885933309,-51.89568585707491
250,"15aac934c58d886785ac1b17953ea898","muqui","ES","Southeast",3576.9,"Medium Performer",-20.95206473566138,-41.342187048258076
251,"15ac3c501e2599e4917316fde5c5669a","sao paulo","SP","Southeast",144.2,"Low Performer",-23.680383297648554,-46.740496426386244
252,"15aec03fe4cf30dfa574cf550f5ff5ff","rio de janeiro","RJ","Southeast",28.9,"Low Performer",-22.864698795351654,-43.4663601397453
253,"15b3b1b81484422eb41df68ac87f1f50","bauru","SP","Southeast",78.35,"Low Performer",-22.336423220379867,-49.043374315449675
254,"15cd6eefe58588619aaed41dfa6621b1","ouro preto","MG","Southeast",1572.8400000000008,"Medium Performer",-20.391011466737936,-43.50704716202351
255,"15ead3a5037a918ddb520dfe39a3d2b9","conselheiro lafaiete","MG","Southeast",275.5,"Low Performer",-20.65784177366289,-43.77659493151107
256,"15fa791d5e017f66402dc28c44480657","sao paulo","SP","Southeast",1802.0,"Medium Performer",-23.546724134529352,-46.574058052376294
257,"160851d3ece7aa1a510f8d1a4bb8a8af","garca","SP","Southeast",102.05,"Low Performer",-22.211471483564292,-49.658624971976394
258,"16090f2ca825584b5a147ab24aa30c86","atibaia","SP","Southeast",25491.850000000126,"High Performer",-23.114730524308005,-46.552880539877926
259,"160e4f13fd3a64b1b86807be88b5ffb0","colombo","PR","South",886.0,"Medium Performer",-25.376300774349723,-49.18238228902093
260,"164a5a8794e6d42e14f55e447b12a3bc","guaira","PR","South",73.99,"Low Performer",-24.08674452889675,-54.25118501409774
261,"165b1235e9e9942cb5fae67103576fb0","ribeirao preto","SP","Southeast",1317.3700000000001,"Medium Performer",-21.201064692224886,-47.802366376021745
262,"165fc07beebdcb6190fba8a06db2a449","maringa","PR","South",13979.599999999995,"High Performer",-23.428319760676164,-51.95833421266875
263,"1660ad786c27fd935378b6192a90b417","sao bernardo do campo","SP","Southeast",1570.0,"Medium Performer",-23.685798014930253,-46.57089267384955
264,"166e8f1381e09651983c38b1f6f91c11","imbituba","SC","South",78.8,"Low Performer",-28.23188261767478,-48.67933195388164
265,"167fd940acebc789debd6eb418c46e38","franca","SP","Southeast",1077.5800000000002,"Medium Performer",-20.52875913617737,-47.411109783856105
266,"1690cada046eb7e92c12f98b1f8a8167","sao paulo","SP","Southeast",1959.0,"Medium Performer",-23.549505698154665,-46.64843251428849
267,"16bdc8cefd0e32a6f0824d296c5ad14a","sp","SP","Southeast",41.76,"Low Performer",-22.9439588035687,-46.55429589206514
268,"1703bc09972dab9782e7a9194943b69f","minas gerais","MG","Southeast",249.9,"Low Performer",-21.1094994554569,-45.829834338383606
269,"1710c3aaa9c6b44ec3883ee0fe300e21","sao caetano do sul","SP","Southeast",1188.9,"Medium Performer",-23.623453984201937,-46.55303956271459
270,"17306570e772e7718c92a562d33f5f1d","bariri","SP","Southeast",9262.999999999995,"High Performer",-22.07402227056759,-48.740256216555636
271,"173d56ffbd4c56cb80fc3615487d712b","sao vicente","SP","Southeast",358.0,"Low Performer",-23.955980420412022,-46.3816145241068
272,"1746c1ae87ac63d530c7c943d0ac42e2","santana de parnaiba","SP","Southeast",229.9,"Low Performer",-23.44402867248359,-46.915509131360864
273,"1771297ac436903d1dd6b0e9279aa505","guarulhos","SP","Southeast",2610.5800000000004,"Medium Performer",-23.48284143507815,-46.54345371819321
274,"1782ce2db72c3dda627d5e7c898104e1","taboao da serra","SP","Southeast",2010.8,"Medium Performer",-23.627685594073668,-46.77825033395158
275,"17908cf9b444ee34047cadd5c0f4a516","anapolis","GO","Central-West",1993.99,"Medium Performer",-16.358532989500745,-48.966521031593885
276,"17998cf586426bf0f2c3726cb0a4b211","belo horizonte","MG","Southeast",69.8,"Low Performer",-19.913379943766735,-43.958701894762896
277,"179d859f51292aac5c10806a356f7af9","ribeirao pires","SP","Southeast",382.47,"Low Performer",-23.718907865445058,-46.39471606155454
278,"17a053fcb14bd219540cbde0df490be0","mogi guacu","SP","Southeast",34919.36000000007,"High Performer",-22.38340773030761,-46.93598735087051
279,"17adeba047385fb0c67d8e90b4296d21","guarulhos","SP","Southeast",269.9,"Low Performer",-23.47264130837401,-46.55405162314024
280,"17ca9b9e9b9ef8fdb529001b49ebb50f","betim","MG","Southeast",8911.220000000001,"High Performer",-19.943003504595815,-44.1136240110523
281,"17e34d8224d27a541263c4c64b11a56b","riberao preto","SP","Southeast",55254.59,"High Performer",-21.16589816646429,-47.79796917565806
282,"17eea220a40cc0d2c0c5346379682398","sao paulo","SP","Southeast",1414.98,"Medium Performer",-23.538623910110672,-46.49447915291885
283,"17f51e7198701186712e53a39c564617","sao paulo","SP","Southeast",44829.0,"High Performer",-23.58251935861188,-46.50719416982448
284,"180c3376aff0e43dd5788709df48a843","sao paulo","SP","Southeast",4293.0,"High Performer",-23.689282735863,-46.619714833598714
285,"1835b56ce799e6a4dc4eddc053f04066","ibitinga","SP","Southeast",28726.43000000024,"High Performer",-21.757320637712766,-48.82974353343713
286,"1838dd9b8977065acf51d95e0053ea7a","belo horizonte","MG","Southeast",2672.600000000003,"Medium Performer",-19.881619613784373,-44.0093411697343
287,"184725737946a1a938bbbd1a9e978103","maua","SP","Southeast",359.70000000000005,"Low Performer",-23.678575022664635,-46.46508387745462
288,"184a67a8f9f63234d3a92340bbdb727f","joinville","SC","South",268.66,"Low Performer",-26.270742296656483,-48.881817687818064
289,"186cdd1b2df32caa72cfb410bba768d3","rio negrinho","SC","South",1341.45,"Medium Performer",-26.256138918645817,-49.52153209709077
290,"189ca3538ce9f920cacf0f982cbe223b","sao paulo","SP","Southeast",346.0,"Low Performer",-23.551668533356015,-46.48650877535164
291,"18a349e75d307f4b4cc646a691ed4216","sao paulo","SP","Southeast",7258.169999999999,"High Performer",-23.551881657731418,-46.64072797271628
292,"18e694e0e48ed6f7aa3f24aade5fd697","varzea paulista","SP","Southeast",636.6599999999997,"Medium Performer",-23.21870222903969,-46.832495908625276
293,"1900267e848ceeba8fa32d80c1a5f5a8","ibitinga","SP","Southeast",21369.60000000005,"High Performer",-21.757320637712766,-48.82974353343713
294,"191d55f7edb8524d525ed01b20fe32e8","brasilia","DF","Central-West",747.0,"Medium Performer",-15.657448058889154,-47.809510385882696
295,"1927cdb9fa74f5270097f6250e8e8f34","marilia","SP","Southeast",120.0,"Low Performer",-22.17914109168325,-49.95694812195039
296,"19484c79cef6c062cb177aa4ef2fcc3c","valinhos","SP","Southeast",201.9,"Low Performer",-22.98031162983633,-46.98526687545999
297,"1961c3e1272bfeceb05d0b78b5bbfdaf","guarulhos","SP","Southeast",677.0,"Medium Performer",-23.446977376078497,-46.42668333499846
298,"1967a9e2ad6f51802b093147d861df58","sao paulo","SP","Southeast",380.0,"Low Performer",-23.540695255566053,-46.641582935722816
299,"1976a05ecf2996d6ffb7b5430e635fe7","assis","SP","Southeast",1706.3999999999999,"Medium Performer",-22.655502343064512,-50.425710079139506
300,"1987cd4be10fe09ee50454f9c354d1c6","ouro fino","MG","Southeast",2637.7000000000003,"Medium Performer",-22.278485305030326,-46.37130155156735
301,"198c7ea11960a9844b544d9bcdca860c","jacutinga","MG","Southeast",1733.7500000000002,"Medium Performer",-22.288146664323705,-46.61190091318772
302,"1992f8fb6b19fcccd97ca819811e7267","sao paulo","SP","Southeast",28.8,"Low Performer",-23.56875503877107,-46.65340944414582
303,"1996942dc085d7773ba77a529b163cd0","pradopolis","SP","Southeast",2943.5099999999998,"Medium Performer",-21.35993680296325,-48.07391298482992
304,"19a7c9f66ffa6452ff4b4c0cca71da27","itaipulandia","PR","South",279.0,"Low Performer",-25.147980629391817,-54.30365145115528
305,"19d62d484cba71963c93f0f00ab42013","gaspar","SC","South",139.9,"Low Performer",-26.935130994148356,-48.9379272246603
306,"19e0f40a907ec568c34bfac15de4f4a1","americana","SP","Southeast",178.0,"Low Performer",-22.743646919862503,-47.31203571315089
307,"1a3df491d1c4f1589fc2b934ada68bf2","joinville","SC","South",21858.70000000003,"High Performer",-26.264485009114594,-48.807255525275366
308,"1a6245add4353f18ed55138808906979","sao bernardo do campo","SP","Southeast",30.0,"Low Performer",-23.67103703273756,-46.581018365360634
309,"1a8e2d9c38b84a9702ac7922924b0573","araquari","SC","South",80.0,"Low Performer",-26.407378348238257,-48.758112726410026
310,"1a932caad4f9d804097d7f8e615baed1","sao paulo","SP","Southeast",2932.5,"Medium Performer",-23.476142147293086,-46.71578918951932
311,"1acde099eb406aa220b1169b188b42da","sao paulo","SP","Southeast",311.1,"Low Performer",-23.499764018180496,-46.65547084356667
312,"1b0b0f4f95e962d6f32fe90c759d0479","sao paulo","SP","Southeast",139.8,"Low Performer",-23.487732571152748,-46.69018202139971
313,"1b1ae47a313a825a7ccceb8e2e30fa9d","bocaiuva do sul","PR","South",2243.9000000000005,"Medium Performer",-25.210806054806167,-49.111757263590974
314,"1b45169b635ef59425637e9a33eb5fb3","maringa","PR","South",308.9,"Low Performer",-23.43113060537283,-51.91823531933558
315,"1b4b28463457a256e9a784ebe2a8f630","piracicaba","SP","Southeast",699.42,"Medium Performer",-22.725079692431553,-47.630333420285574
316,"1b4c3a6f53068f0b6944d2d005c9fc89","sao ludgero","SC","South",14170.699999999979,"High Performer",-28.329381712771756,-49.176644834659655
317,"1b61fb1f0f2185d89e9a126c498e9cc7","maringa","PR","South",49.7,"Low Performer",-23.428319760676164,-51.95833421266875
318,"1b65c144b17e607c0f37f10bb7dfec8d","rio do sul","SC","South",1109.5,"Medium Performer",-27.214586575753962,-49.637725417940416
319,"1b7e5006cb25dd23ce8686691013b121","sao paulo","SP","Southeast",2636.7400000000002,"Medium Performer",-23.46072407799677,-46.60160479445191
320,"1b8356dabde1d35e17cef975c3f82730","sao paulo","SP","Southeast",3073.4399999999964,"Medium Performer",-23.56849994315455,-46.51180958028992
321,"1b8b75e227c9a9c100d0c210fb6176ce","sao paulo","SP","Southeast",1914.8300000000002,"Medium Performer",-23.539050227122885,-46.71577306475604
322,"1b938a7ec6ac5061a66a3766e0e75f90","penapolis","SP","Southeast",3799.9000000000015,"Medium Performer",-21.437402661479666,-50.076930571981784
323,"1bb2bdb95f4841f1bba2c0d2cd83d3c9","sao paulo","SP","Southeast",4982.759999999994,"High Performer",-23.54360983905433,-46.68783857511076
324,"1bb3812d5f0747a3ab7348f199001a10","sao paulo","SP","Southeast",834.4,"Medium Performer",-23.62940761634312,-46.69212962368637
325,"1bc2e21de46adfea6b98cc96b00f3b40","joinville","SC","South",599.97,"Medium Performer",-26.28013264016432,-48.79651786743283
326,"1c129092bf23f28a5930387c980c0dfc","sao paulo","SP","Southeast",8742.319999999974,"High Performer",-23.48115800015399,-46.710536255224824
327,"1c40343cc5d18c2d8248ac2f3366de34","limeira","SP","Southeast",2396.4199999999996,"Medium Performer",-22.5799858221109,-47.42866004567684
328,"1c56ffe0e9dea2657fc6e95b53f40b13","sao carlos","SP","Southeast",183.0,"Low Performer",-22.033506163362226,-47.90892483428426
329,"1c5e4e49b9079480255b49d50aac1aa9","santos","SP","Southeast",10173.11,"High Performer",-23.98485830470597,-46.30206995146365
330,"1c68394e931a64f90ea236c5ea590300","sarandi","PR","South",21154.97,"High Performer",-23.433450486351425,-51.86670281115602
